binning,bin,block,block_meaning,sample,feature,family,n_rounds,n_games,n_rounds_heldout,n_games_heldout,coef_learn,p_learn,ci_low_learn,ci_high_learn,coef_val,p_val,ci_low_val,ci_high_val,q_learn,replicates
all,all rounds,cumulative,every message so far this game,channel,max_cognitive_mech_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,0.007787543902572588,0.5300312515555157,-0.016518696421943094,0.03209378422708827,0.06716364659374226,6.024265803806061e-08,0.042867522766308584,0.09145977042117592,0.8297774426006566,False
all,all rounds,cumulative,every message so far this game,channel,max_user_min_content_word_accommodation_per_conv,Semantic dynamics,2913,181,4170,275,-0.0036766225707615062,0.5418388532850468,-0.015489144694600561,0.008135899553077548,0.005512310807990669,0.5452165540242162,-0.012347094365641428,0.023371715981622763,0.8297774426006566,False
all,all rounds,cumulative,every message so far this game,channel,max_user_min_certainty_rocklage,Sentiment & emotion,2913,181,4170,275,-0.005133095265456828,0.5482290807395971,-0.021889282967097825,0.01162309243618417,0.013608067000540555,0.028325737170084922,0.0014446289616099998,0.02577150503947111,0.8297774426006566,False
all,all rounds,cumulative,every message so far this game,channel,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,2913,181,4170,275,0.005738344262853916,0.5506275516822762,-0.01310644604651276,0.02458313457222059,0.03890667834460038,0.0007925694314676099,0.01618026271417265,0.061633093975028114,0.8297774426006566,False
all,all rounds,cumulative,every message so far this game,channel,min_user_max_nltk_english_stopwords_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,0.005115375398279568,0.5561853377413097,-0.011920584193836077,0.022151334990395212,0.0090522550384144,0.4975720738592726,-0.017103877902022294,0.0352083879788511,0.8297774426006566,False
all,all rounds,cumulative,every message so far this game,channel,max_relative_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,0.009869787856889497,0.5585702572689555,-0.02319950665613399,0.04293908236991298,0.05729584237802968,0.00013877687281699033,0.027823972764458475,0.08676771199160088,0.8297774426006566,False
all,all rounds,cumulative,every message so far this game,channel,max_forward_flow,Semantic dynamics,2913,181,4170,275,0.005953999609632173,0.5657358891830913,-0.014364224838563512,0.026272224057827857,0.04083102551950397,2.161514530424277e-05,0.02199006177975731,0.05967198925925063,0.8297774426006566,False
all,all rounds,cumulative,every message so far this game,channel,sum_num_chars,Volume & form,2913,181,4170,275,-0.014421971223615784,0.5696686147336474,-0.06413978063442702,0.03529583818719546,0.030790028583424316,0.0007021641487923743,0.012981794077020832,0.0485982630898278,0.8297774426006566,False
all,all rounds,cumulative,every message so far this game,channel,max_user_min_tentativeness_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,-0.004539857437785751,0.5715023445726376,-0.020265066461153364,0.011185351585581864,0.0143609294475888,0.032891241759459636,0.0011675319655034821,0.02755432692967412,0.8297774426006566,False
all,all rounds,cumulative,every message so far this game,channel,stdev_user_min_info_exchange_zscore_conversation,Semantic dynamics,2913,181,4170,275,-0.004759260507751889,0.597933045954869,-0.02244681725936406,0.01292829624386028,-0.028118089017477848,0.013530573006303467,-0.05043461495800672,-0.005801563076948978,0.8552573796086301,False
all,all rounds,cumulative,every message so far this game,channel,max_conjunction_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,0.00550665702691733,0.6058544251895175,-0.015409718799155838,0.0264230328529905,0.04603203422767913,0.00012396877939525611,0.022525574911011315,0.06953849354434695,0.8552573796086301,False
all,all rounds,cumulative,every message so far this game,channel,max_num_all_caps,Volume & form,2913,181,4170,275,0.005201525238477151,0.6104539031101608,-0.014810820415067778,0.025213870892022077,-0.0051227119613857204,0.7045483548147706,-0.03160122461909244,0.021355800696321002,0.8552573796086301,False
all,all rounds,cumulative,every message so far this game,channel,max_first_person_singular_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,0.007660413294327913,0.6117072648856428,-0.021916047439499348,0.037236874028155176,0.03463165786216984,0.004484771391607032,0.01074722540435221,0.05851609031998747,0.8552573796086301,False
all,all rounds,cumulative,every message so far this game,channel,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,2913,181,4170,275,-0.003508558247809065,0.6218978830751497,-0.01745254220585043,0.010435425710232298,0.010737948086116075,0.08819983766746833,-0.0016059520826547224,0.02308184825488687,0.8615282600398863,False
all,all rounds,cumulative,every message so far this game,channel,mean_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,0.005817948945548431,0.634816295068874,-0.018190383780064347,0.02982628167116121,0.04761978292439598,0.0001828286133544448,0.022675308791121413,0.07256425705767056,0.8665235337188688,False
all,all rounds,cumulative,every message so far this game,channel,min_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,0.0034836141122116123,0.6379611944662247,-0.01102651102560612,0.017993739250029346,0.010925916471161765,0.3942127217763878,-0.014208286261987698,0.03606011920431123,0.8665235337188688,False
all,all rounds,cumulative,every message so far this game,channel,min_textblob_polarity,Sentiment & emotion,2913,181,4170,275,0.005124289526882511,0.6427194422285649,-0.01652568764871997,0.026774266702484992,-0.05075474606985499,8.760255219246543e-06,-0.07313081231889418,-0.028378679820815808,0.8665235337188688,False
all,all rounds,cumulative,every message so far this game,channel,stdev_user_mean_info_exchange_zscore_conversation,Semantic dynamics,2913,181,4170,275,-0.004456735490967235,0.6597252589425708,-0.024295912156106235,0.015382441174171764,-0.028758715807842904,0.01060441551495603,-0.05081572376726501,-0.0067017078484208036,0.8807643053203696,False
all,all rounds,cumulative,every message so far this game,channel,gini_coefficient_sum_num_chars,Participation & timing,2913,181,4170,275,0.0037720376001266855,0.6680172910103963,-0.013466391283401923,0.021010466483655295,0.042844714777807734,0.0002089348123861259,0.020197740451491218,0.06549168910412426,0.8807643053203696,False
all,all rounds,cumulative,every message so far this game,channel,max_user_min_inclusive_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,-0.002697299017790385,0.6707807623300829,-0.015134134360255166,0.009739536324674399,0.003068675675254977,0.6199024429394775,-0.009057598220039605,0.015194949570549558,0.8807643053203696,False
all,all rounds,cumulative,every message so far this game,channel,max_user_min_positive_words_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,-0.0028952827991897325,0.6797876398130192,-0.016643580096240066,0.010853014497860601,0.001061184668024749,0.9221287453784897,-0.020215831935098728,0.022338201271148227,0.8848959794117749,False
all,all rounds,cumulative,every message so far this game,channel,max_time_diff,Participation & timing,2913,181,4170,275,0.004442892579501405,0.6957091482263125,-0.017821189610183637,0.02670697476918645,-0.0025085021330521007,0.8335639547006641,-0.02590595218039438,0.02088894791429018,0.8932195304657593,False
all,all rounds,cumulative,every message so far this game,channel,max_First_Person_Single_receptiveness_yeomans,Receptiveness,2913,181,4170,275,0.004725477825105626,0.698012613211653,-0.019144769648027884,0.028595725298239134,0.04133141532099502,0.0007923834287293649,0.017189114073909044,0.06547371656808099,0.8932195304657593,False
all,all rounds,cumulative,every message so far this game,channel,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,2913,181,4170,275,0.005822599503226169,0.7118414940859679,-0.025072307035510836,0.03671750604196317,0.026119074311418883,0.06569365808090374,-0.0016952241033448487,0.053933372726182614,0.9032610555208499,False
all,all rounds,cumulative,every message so far this game,channel,min_user_max_num_chars,Volume & form,2913,181,4170,275,-0.0025801356880108925,0.7340077688507994,-0.01746237610548863,0.012302104729466844,0.005073896482219409,0.7133556765832995,-0.021997211166868275,0.032145004131307095,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,max_user_min_article_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,-0.0021593718395666187,0.7393340340237988,-0.014879061963160623,0.010560318284027388,-3.909025869935346e-05,0.9953248510769261,-0.013114604030365712,0.013036423512967004,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,stdev_user_min_neutral_bert,Sentiment & emotion,2913,181,4170,275,0.0031215155198052636,0.7527583354022322,-0.016300621334502264,0.02254365237411279,0.036765075158122426,9.669400077392618e-05,0.018282642725778713,0.055247507590466136,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,max_present_tense_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,0.004094792796304067,0.7531879661014642,-0.02142894117411125,0.029618526766719385,0.04802478528171609,1.6491658864683882e-05,0.026174250127488183,0.069875320435944,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,min_user_max_negative_bert,Sentiment & emotion,2913,181,4170,275,0.0030923547154066058,0.7620881340084569,-0.01692781797655015,0.023112527407363366,0.0036869377301750068,0.7920991238132917,-0.023728294628167855,0.031102170088517865,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,mean_user_min_forward_flow,Semantic dynamics,2913,181,4170,275,0.0026990684310062504,0.7667788111346928,-0.015137202992853056,0.020535339854865556,0.043155488079832965,0.00035072823484731176,0.019493378822404265,0.06681759733726167,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,max_user_min_conjunction_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,-0.0019736401679128924,0.7688541287185877,-0.015136637423927323,0.011189357088101539,-0.0039434201664928685,0.7292426525303193,-0.026272866327572253,0.018386025994586518,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,2913,181,4170,275,0.0026574526908118208,0.7697180077943643,-0.015134596265190139,0.02044950164681378,0.04088860754372553,0.0005578534837616317,0.01766844310400436,0.0641087719834467,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,min_user_max_word_TTR,Volume & form,2913,181,4170,275,-0.0026540359846731047,0.776509256023018,-0.02097861051199923,0.015670538542653017,0.0051029791156915714,0.5233161754076638,-0.010567653073142516,0.02077361130452566,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,max_first_pronouns_proportion,Semantic dynamics,2913,181,4170,275,-0.006214298568077229,0.7801241002392202,-0.04984489953354554,0.03741630239739108,0.04417873460794461,0.0003921191113654061,0.019755427318419047,0.06860204189747017,0.9131685204350561,False
all,all rounds,cumulative,every message so far this game,channel,stdev_user_min_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,2913,181,4170,275,0.002272607485213222,0.7934477612103004,-0.01473890404912031,0.019284119019546755,0.0022194701809845883,0.8402243471185906,-0.01935761772380094,0.02379655808577012,0.921620091867349,False
all,all rounds,cumulative,every message so far this game,channel,max_content_word_accommodation_per_conv,Semantic dynamics,2913,181,4170,275,0.003129634557899806,0.8194917601812031,-0.02375031965982693,0.030009588775626542,0.03164084494215389,0.002768359876681651,0.010916379179238624,0.052365310705069154,0.9277183497328372,False
all,all rounds,cumulative,every message so far this game,channel,mean_user_mean_info_exchange_zscore_conversation,Semantic dynamics,2913,181,4170,275,0.001499182242778359,0.8258824342938055,-0.011857802543969433,0.014856167029526152,-0.025949461840810796,0.03636468241595508,-0.05025153405002257,-0.0016473896315990187,0.9277183497328372,False
all,all rounds,cumulative,every message so far this game,channel,min_info_exchange_zscore_conversation,Semantic dynamics,2913,181,4170,275,-0.002217980436906762,0.8289250450595584,-0.022336237072328256,0.017900276198514732,0.0024779665926391876,0.8239522420401946,-0.019353487367014963,0.02430942055229334,0.9277183497328372,False
all,all rounds,cumulative,every message so far this game,channel,turn_taking_index,Participation & timing,2913,181,4170,275,0.0018429721417796503,0.8292393839156244,-0.014905016148442725,0.018590960432002025,0.0061789228576169825,0.5081790022277086,-0.012123795537404608,0.024481641252638575,0.9277183497328372,False
all,all rounds,cumulative,every message so far this game,channel,max_user_min_function_word_accommodation,Semantic dynamics,2913,181,4170,275,0.0016941006684023023,0.8294170676419406,-0.013717306615410452,0.017105507952215056,-0.015142566352000831,0.13550173826224177,-0.03502454004405686,0.0047394073400552,0.9277183497328372,False
all,all rounds,cumulative,every message so far this game,channel,discursive_diversity,Semantic dynamics,2913,181,4170,275,0.0019601518838739487,0.8497237816653741,-0.018316458645943362,0.022236762413691262,0.021915559664480142,0.04208530199722191,0.0007839504754222557,0.04304716885353803,0.9434433164078786,False
all,all rounds,cumulative,every message so far this game,channel,min_user_max_positivity_zscore_conversation,Sentiment & emotion,2913,181,4170,275,0.0013068125328249253,0.8862366354604234,-0.016595926625984816,0.019209551691634665,-0.002273069499086112,0.8487325755168684,-0.02563068744044628,0.021084548442274056,0.9709793017638401,False
all,all rounds,cumulative,every message so far this game,channel,max_social_lexical_wordcount,Lexical (LIWC),2913,181,4170,275,-0.001921377023987551,0.8916672423974534,-0.029571685606829,0.0257289315588539,0.03967863642088604,0.0007641162630662239,0.016570852855961275,0.0627864199858108,0.9709793017638401,False
